id,title,link,brand,google_product_category,price,availability,image_link,image_alt_text,gender,description,condition
black-triangle-cotton-voile-block-printed-stole,Black Triangle Cotton Voile Block Printed Stole,https://itminan.in/products/black-triangle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/black-triangles-1.jpg?v=1595442068,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlack This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
dark-blue-triangle-cotton-voile-block-printed-stole,Dark Blue Triangle Cotton Voile Block Printed Stole,https://itminan.in/products/dark-blue-triangle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/dark-blue-triangles-1.jpg?v=1597061046,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorDark Blue This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
blue-triangle-cotton-voile-block-printed-stole,Blue Triangle Cotton Voile Block Printed Stole,https://itminan.in/products/blue-triangle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/aqua-triangles-1.jpg?v=1597060793,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlue This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
yellow-triangle-cotton-voile-block-printed-stole,Yellow Triangle Cotton Voile Block Printed Stole,https://itminan.in/products/yellow-triangle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/ochre-yellow-triangles-1.jpg?v=1597062296,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorYellow This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
sea-green-long-leaf-cotton-voile-block-printed-stole,Sea Green Long Leaf Cotton Voile Block Printed Stole,https://itminan.in/products/sea-green-long-leaf-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/sea-green-beach-leaf-1.jpg?v=1597061485,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorSea Green This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
red-long-leaf-cotton-voile-block-printed-stole,Red Long Leaf Cotton Voile Block Printed Stole,https://itminan.in/products/red-long-leaf-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/Red-beach-leaf-1.jpg?v=1595442530,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorRed This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
pink-long-leaf-cotton-voile-block-printed-stole,Pink Long Leaf Cotton Voile Block Printed Stole,https://itminan.in/products/pink-long-leaf-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/peach-beach-leaf-1.jpg?v=1595571402,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorPink This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
grey-long-leaf-cotton-voile-block-printed-stole,Grey Long Leaf Cotton Voile Block Printed Stole,https://itminan.in/products/grey-long-leaf-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/grey-beach-leaf-1.jpg?v=1597062075,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorGrey This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
green-long-leaf-cotton-voile-block-printed-stole,Green Long Leaf Cotton Voile Block Printed Stole,https://itminan.in/products/green-long-leaf-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/green-beach-leaf-1.jpg?v=1597061175,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorGreen This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
dark-blue-long-leaf-cotton-voile-block-printed-stole,Dark Blue Long Leaf Cotton Voile Block Printed Stole,https://itminan.in/products/dark-blue-long-leaf-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/dark-blue-beach-leaf-1.jpg?v=1597061037,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorDark Blue This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
blue-long-leaf-cotton-voile-block-printed-stole,Blue Long Leaf Cotton Voile Block Printed Stole,https://itminan.in/products/blue-long-leaf-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/aqua-beach-leaf-1.jpg?v=1597060824,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlue This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
yellow-long-leaf-cotton-voile-block-printed-stole,Yellow Long Leaf Cotton Voile Block Printed Stole,https://itminan.in/products/yellow-long-leaf-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/ochre-yellow-beach-leaf-1.jpg?v=1597062292,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorYellow This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
yellow-crackle-cotton-voile-block-printed-stole,Yellow Crackle Cotton Voile Block Printed Stole,https://itminan.in/products/yellow-crackle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/ochre-yellow-crackle-1.jpg?v=1597062290,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorYellow This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
sea-green-crackle-cotton-voile-block-printed-stole,Sea Green Crackle Cotton Voile Block Printed Stole,https://itminan.in/products/sea-green-crackle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/sea-green-crackle-1.jpg?v=1597061487,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorSea Green This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
red-crackle-cotton-voile-block-printed-stole,Red Crackle Cotton Voile Block Printed Stole,https://itminan.in/products/red-crackle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/Red-crackle-1.jpg?v=1595442506,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorRed This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
pink-crackle-cotton-voile-block-printed-stole,Pink Crackle Cotton Voile Block Printed Stole,https://itminan.in/products/pink-crackle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/peach-crackle-1.jpg?v=1595571405,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorPink This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
grey-crackle-cotton-voile-block-printed-stole,Grey Crackle Cotton Voile Block Printed Stole,https://itminan.in/products/grey-crackle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/grey-crackle-1.jpg?v=1597062427,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorGrey This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
green-crackle-cotton-voile-block-printed-stole,Green Crackle Cotton Voile Block Printed Stole,https://itminan.in/products/green-crackle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/green-crackle-1.jpg?v=1597061262,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorGreen This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
dark-blue-crackle-cotton-voile-block-printed-stole,Dark Blue Crackle Cotton Voile Block Printed Stole,https://itminan.in/products/dark-blue-crackle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/dark-blue-crackle-1.jpg?v=1597061008,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorDark Blue This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
blue-crackle-cotton-voile-block-printed-stole,Blue Crackle Cotton Voile Block Printed Stole,https://itminan.in/products/blue-crackle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/aqua-crackle-1.jpg?v=1597060710,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlue This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
black-crackle-cotton-voile-block-printed-stole,Black Crackle Cotton Voile Block Printed Stole,https://itminan.in/products/black-crackle-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/black-crackle-1.jpg?v=1595442074,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlack This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
yellow-bird-feet-cotton-voile-block-printed-stole,Yellow Bird Feet Cotton Voile Block Printed Stole,https://itminan.in/products/yellow-bird-feet-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/ochre-yellow-chicken-feet-1.jpg?v=1597062285,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorSea Green This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
sea-green-bird-feet-cotton-voile-block-printed-stole,Sea Green Bird Feet Cotton Voile Block Printed Stole,https://itminan.in/products/sea-green-bird-feet-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/sea-green-chicken-feet-1.jpg?v=1597061489,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorRed This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
red-bird-feet-cotton-voile-block-printed-stole,Red Bird Feet Cotton Voile Block Printed Stole,https://itminan.in/products/red-bird-feet-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/Red-chicken-feet-1_562b219e-7614-4735-ae6a-e031c9985b26.jpg?v=1595442480,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorPink This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
pink-bird-feet-cotton-voile-block-printed-stole,Pink Bird Feet Cotton Voile Block Printed Stole,https://itminan.in/products/pink-bird-feet-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/peach-chicken-feet-1.jpg?v=1595571415,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlack This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
grey-bird-feet-cotton-voile-block-printed-stole,Grey Bird Feet Cotton Voile Block Printed Stole,https://itminan.in/products/grey-bird-feet-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/grey-chicken-feet-1.jpg?v=1597062069,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorGrey This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
green-bird-feet-cotton-voile-block-printed-stole,Green Bird Feet Cotton Voile Block Printed Stole,https://itminan.in/products/green-bird-feet-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/green-chicken-feet-1.jpg?v=1597061272,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorGreen This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
blue-bird-feet-cotton-voile-block-printed-stole,Blue Bird Feet Cotton Voile Block Printed Stole,https://itminan.in/products/blue-bird-feet-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/aqua-chicken-feet-1.jpg?v=1597060752,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlue This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
dark-blue-bird-feet-cotton-voile-block-printed-stole,Dark Blue Bird Feet Cotton Voile Block Printed Stole,https://itminan.in/products/dark-blue-bird-feet-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/dark-blue-chicken-feet-1.jpg?v=1597061028,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorDark Blue This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
black-bird-feet-cotton-voile-block-printed-stole,Black Bird Feet Cotton Voile Block Printed Stole,https://itminan.in/products/black-bird-feet-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/black-chicken-feet-1.jpg?v=1595442083,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlack This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
yellow-brick-cotton-voile-block-printed-stole,Yellow Brick Cotton Voile Block Printed Stole,https://itminan.in/products/yellow-brick-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/ochre-yellow-bricks-1.jpg?v=1597062286,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorYellow This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
red-brick-cotton-voile-block-printed-stole,Red Brick Cotton Voile Block Printed Stole,https://itminan.in/products/red-brick-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/Red-bricks-1.jpg?v=1595442487,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorRed This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
pink-brick-cotton-voile-block-printed-stole,Pink Brick Cotton Voile Block Printed Stole,https://itminan.in/products/pink-brick-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/peach-bricks-1.jpg?v=1595571410,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorPink This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
grey-brick-cotton-voile-block-printed-stole,Grey Brick Cotton Voile Block Printed Stole,https://itminan.in/products/grey-brick-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/grey-bricks-1.jpg?v=1597062073,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorGrey This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
blue-brick-cotton-voile-block-printed-stole,Blue Brick Cotton Voile Block Printed Stole,https://itminan.in/products/blue-brick-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/aqua-bricks-1.jpg?v=1597060736,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlue This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
sea-green-brick-cotton-voile-block-printed-stole,Sea Green Brick Cotton Voile Block Printed Stole,https://itminan.in/products/sea-green-brick-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/sea-green-bricks-1.jpg?v=1597061488,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorSea Green This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
black-brick-cotton-voile-block-printed-stole,Black Brick Cotton Voile Block Printed Stole,https://itminan.in/products/black-brick-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/black-bricks-1.jpg?v=1595442079,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorBlack This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
yellow-aztec-cotton-voile-block-printed-stole,Yellow Aztec Cotton Voile Block Printed Stole,https://itminan.in/products/yellow-aztec-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/ochre-yellow-mini-pyramid-1.jpg?v=1597062282,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorYellow This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
sea-green-aztec-cotton-voile-block-printed-stole,Sea Green Aztec Cotton Voile Block Printed Stole,https://itminan.in/products/sea-green-aztec-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/sea-green-mini-pyramid-1.jpg?v=1597061430,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorSea Green This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
red-aztec-cotton-voile-block-printed-stole,Red Aztec Cotton Voile Block Printed Stole,https://itminan.in/products/red-aztec-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/Red-mini-pyramid-1.jpg?v=1595442464,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorRed This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
pink-aztec-cotton-voile-block-printed-stole,Pink Aztec Cotton Voile Block Printed Stole,https://itminan.in/products/pink-aztec-cotton-voile-block-printed-stole,itminan,Apparel & Accessories > Clothing Accessories > Scarves & Shawls,650,in stock,https://cdn.shopify.com/s/files/1/0311/0387/7259/products/peach-mini-pyramid-1.jpg?v=1595571422,,unisex,"FabricFine Soft Cotton VoileDimensions ( W x L )50 X 180 cmCraftHand Block PrintingDyesAZO Free DyesColorPink This product is handcrafted by skilled artisans for you and may have slight irregularities that are a natural outcome of the human involvement in the process.Because each piece is made by hand , no two are exactly alike.The colors seen in the image may vary from the actual product due to different computer screen resolutions and displays.",new
